_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,category,category:confidence,category_gold,id,screenname,text
662824082,false,finalized,3,2/18/2015 04:37:30,Information,1.0,,179927199133081600,Nestle,"Our partnership with the IFRC &amp  Red Crescent Society of Cote D’Ivoire focuses on investments in water, food security and emergency relief."
662824083,false,finalized,3,2/18/2015 10:31:39,Information,1.0,,179834416011550720,Nestle,Nestlé Institute of Health Sciences accelerates research into diabetes: http://t.co/uR0uGw65
662824084,false,finalized,3,2/18/2015 07:06:53,Information,1.0,,176671464097980416,Nestle, Nestlé Share the Joy of Reading Program  in the US helps raise awareness about the importance of children's literacy. http://t.co/wYL6aCyD
662824085,false,finalized,3,2/18/2015 12:34:32,Information,1.0,,176670911099977728,Nestle,We're pleased to be ranked as the number 1 most admired consumer food products company in Fortune's 2012 list: http://t.co/kC5F9do0
662824086,false,finalized,3,2/18/2015 11:39:48,Information,1.0,,172949328028119040,Nestle,New agricultural initiative from #Nestlé Malaysia aims to minimise environmental footprint of rice farming: http://t.co/2sm6UdxK
662824087,false,finalized,3,2/18/2015 10:27:18,Information,1.0,,172948530426687488,Nestle,Our #Maggi 'cooking caravans' have gone on the road in Africa to raise awareness about micronutrient deficiency. http://t.co/C16S6n0b
662824088,false,finalized,3,2/18/2015 13:59:41,Action,1.0,,121509819734704128,Nestle,#Nestlé Nutrition study reveals children are developing unhealthy eating habits earlier. Read more:  http://t.co/h5SS5QX5
662824089,false,finalized,3,2/18/2015 05:18:58,Action,1.0,,78091377480712192,Nestle,"The 1st day of audio webcast has finished, join tomorrow (8 CET) the 2nd part of the Nestlé Investor Seminar http://bit.ly/ldCkRp #NestleIR"
662824090,false,finalized,3,2/18/2015 11:49:54,Action,0.6663,,78081761908760576,Nestle,"Know more about our roadmap to Good Food, Good Life  http://bit.ly/mgvQqt"
662824091,false,finalized,3,2/18/2015 06:44:58,Information,1.0,,78078856476622848,Nestle,"J. Baensch: We rely on a global Innovation, Technology and R&D network #Nestle #NestleIR"
662824092,false,finalized,3,2/18/2015 03:51:32,Action,1.0,,78071971304325120,Nestle,"The second part of our Investor Seminar has started, join the audio webacst http://bit.ly/l4GbIt #NestleIR"
662824093,false,finalized,3,2/18/2015 05:14:28,Action,1.0,,78058379091775488,Nestle,In 45 minutes follow  the second part of our Investor Seminar 2011 #Nestle #NestleIR http://bit.ly/l4GbIt
662824094,false,finalized,3,2/18/2015 08:51:54,Action,1.0,,78037272917839872,Nestle,Listen to the first Q&A session from the Nestlé Investor Seminar 2011 here http://bit.ly/l4GbIt #Nestle #NestleIR
662824095,false,finalized,3,2/18/2015 14:01:07,Information,1.0,,78026417228623872,Nestle,"José Lopez, head of Nestlé Operations & GLOBE talks about Creating Competitive Gaps Through Manufactoring http://bit.ly/l4GbIt"
662824096,false,finalized,3,2/18/2015 06:48:57,Information,1.0,,78024632480956416,Nestle,"K.P: Attracting, developping, retaining talents in our procurement organization is one of our priority #Nestle #NestleIR"
662824097,false,finalized,3,2/18/2015 13:46:36,Information,1.0,,78001514723020800,Nestle,H.J.: our Farmer Connect sourcing model contributes to replicable and consistent quality and food safety #Nestle #NestleIR
662824098,false,finalized,3,2/18/2015 04:00:37,Action,1.0,,77994127735783424,Nestle,Find out more about the impact of our farmer programmes on rural development #Nestle #NestleIR http://bit.ly/mzmFsh
662824099,false,finalized,3,2/18/2015 07:01:33,Action,0.6747,,77978649365725184,Nestle,You can now join the live Nestlé Investor Seminar 2011 #NestleIR http://bit.ly/l4GbIt
662824100,false,finalized,3,2/18/2015 10:27:42,Information,1.0,,71267834809954304,Nestle,"Clive Tasker of Standard Bank: small holder lending works and must be in the profit center of the bank, not in CSR. #csv2011"
662824101,false,finalized,3,2/18/2015 13:51:49,Information,1.0,,71266644562935808,Nestle,Clive Tasker: It’s about a communal approach and managing the value chain – cradle to grave. #CSV2011
662824102,false,finalized,3,2/18/2015 04:37:36,Action,0.6775,,71169036955815936,Nestle,Read more about the CSV project in Colombia on our website #CSV2011 http://bit.ly/lWzn73
662824103,false,finalized,3,2/18/2015 13:44:28,Action,1.0,,71154532444405760,Nestle,See how we work with coffee cooperatives to help improve #sustainability of production in Colombia #CSV2011 http://youtu.be/DEy4-vCYPP8
662824104,false,finalized,3,2/18/2015 12:34:20,Action,0.6663,,66185329517924352,Nestle,This is a great video for all food lovers: http://youtu.be/SPPJNBpKGac
662824105,false,finalized,3,2/18/2015 04:41:16,Action,1.0,,66151060741427200,Nestle,"2012 Nestlé CSV Prize is open for entries- $480,000 for an innovative development project. Hear from the 2010 winner: http://bit.ly/jy64gj"
662824106,false,finalized,3,2/18/2015 11:43:30,Information,1.0,,30273014289403904,Nestle,Nestlé CEO calls for new global principles to fuel development http://bit.ly/hOrNQy  #Davos
662824107,false,finalized,3,2/18/2015 13:48:16,Information,1.0,,29634424706433024,Nestle,Nestlé earmarked for top environment award http://bit.ly/gsXwPM
662824108,false,finalized,3,2/18/2015 05:15:42,Information,1.0,,27387108037500928,Nestle,Nestlé invests CHF 160m and creates 500 new jobs in Egypt http://bit.ly/idm46o
662824109,false,finalized,3,2/18/2015 14:04:24,Information,1.0,,24849187552104448,Nestle,Sri Lanka's First Lady backs Nestlé Healthy Kids Programme http://bit.ly/eHVT1Z
662824110,false,finalized,3,2/18/2015 13:59:18,Information,1.0,,20075645069426688,Nestle,Jenny Craig announces new Metabolic Max Program to measure calories and monitor physical activity http://bit.ly/iiOYgj
662824111,false,finalized,3,2/18/2015 12:58:02,Information,1.0,,17989974464925696,Nestle,Nestlé Purina goes One Beyond in $1 million charity giveaway http://bit.ly/fL8ncy
662824112,false,finalized,3,2/18/2015 12:53:15,Dialogue,1.0,,17920415263363072,Nestle,"@michellew_ Please tweet it over here. We will forward it to the right person, but please allow for a holiday delay"
662824113,false,finalized,3,2/18/2015 04:44:24,Information,1.0,,16904421334065152,Nestle,Nestlé chief looks to science to make healthier profits (paywall) http://on.wsj.com/hiutaD
662824114,false,finalized,3,2/18/2015 13:52:56,Information,1.0,,12859094272581632,Nestle,Nestlé to invest another USD 100 million in Indonesia  http://bit.ly/hOPLyJ
662824115,false,finalized,3,2/18/2015 09:16:17,Information,1.0,,12183686539649024,Nestle,Nestlé Healthy Kids Programme extends in China http://bit.ly/fqh64q
662824116,false,finalized,3,2/18/2015 04:20:01,Information,1.0,,9289172321837056,Nestle,Nestlé boosts Chilean dairy sector with USD 100 million investment http://bit.ly/gOTWaJ
662824117,false,finalized,3,2/18/2015 14:01:55,Information,1.0,,7498810498482176,Nestle,Nestlé Purina awarded top U.S. presidential honour http://bit.ly/gkDaCS
662824118,false,finalized,3,2/18/2015 12:25:33,Information,1.0,,7487117131251712,Nestle,Groundbreaking event marks Nestlé investment in the Philippines http://bit.ly/ewT2Jk
662824119,false,finalized,3,2/18/2015 08:41:40,Information,1.0,,7446364132737024,Nestle,New investments reaffirm Nestlé's commitment to India http://bit.ly/i6Xgpj
662824120,false,finalized,3,2/18/2015 09:35:28,Information,1.0,,7124420451635201,Nestle,Experts debate global food security at Nestlé CSV Forum in Focus http://bit.ly/fANBAO
662824121,false,finalized,3,2/18/2015 14:01:55,Information,1.0,,5558291673387008,Nestle,Ensuring Food Security: What Role for Business? http://bit.ly/aiXPc2
662824122,false,finalized,3,2/18/2015 11:55:19,Information,1.0,,4825578137980928,Nestle,Nestlé Lanka wins award for dairy sector development http://bit.ly/bRfh3h
662824123,false,finalized,3,2/18/2015 11:20:57,Information,1.0,,2003620794990592,Nestle,Nestlé Prepared Foods Company to decrease sodium by 10% http://bit.ly/aJmo4X
662824124,false,finalized,3,2/18/2015 03:53:54,Information,0.6809,,10269794332,Nestle,invests in the Middle East: http://tinyurl.com/yearz7m
662824125,false,finalized,3,2/18/2015 13:55:43,Information,1.0,,10014173232,Nestle,Fortune Magazine lists Nestlé as world no1 admired company in consumer food products http://tinyurl.com/yj24rsc
662824126,false,finalized,3,2/18/2015 06:49:43,Action,0.6614,,9324539052,Nestle,Nestlé reports strong top and bottom line performance for 2009: follow the investor call and press conference: http://tinyurl.com/yzfdfbs
662824127,false,finalized,3,2/18/2015 09:07:49,Information,1.0,,8410529622,Nestle,Nestlé CEO Paul Bulcke announces US$390 million investment in Mexico at WEF in Davos: www.nestle.com
662824128,false,finalized,3,2/18/2015 09:04:25,Information,0.6643,,266958331011293184,Nestle,@ktla we have voluntarily recalled limited amounts of Nesquik chocolate powder sold only in the US. For further info: http://t.co/FvWc7mUr
662824129,false,finalized,3,2/18/2015 03:58:41,Action,0.6496,,235007444458303488,Nestle,"@ms_thiem Meillinda, tests on #Nestle NAN H.A. Gold baby formula have reconfirmed its safety. You can read more here: http://t.co/OsLjuDg1"
662824130,false,finalized,3,2/18/2015 12:47:14,Action,1.0,,234979304780480512,Nestle,"@simonecas Simone, an update: Tests have confirmed #Nestle NAN H.A. 1 Gold infant formula is safe. More here http://t.co/OsLjuDg1"
662824131,false,finalized,3,2/18/2015 12:26:33,Action,0.6793,,233665789775998976,Nestle,@marciemum We want you to know our #Nestle NAN H.A. 1 Gold infant formula is safe.  Read more here: http://t.co/OsLjuDg1
662824132,false,finalized,3,2/18/2015 13:27:00,Dialogue,0.685,,233665319942643712,Nestle,"@megsytherunner  Hi, we want to reassure you our #Nestle NAN H.A. 1 Gold infant formula is safe.  More details: http://t.co/OsLjuDg1"
662824133,false,finalized,3,2/18/2015 10:20:21,Information,1.0,,180601743334326272,Nestle,"Since 2001, water withdrawals have fallen by 28% , while our food &amp  beverage production volume increased by 73% http://t.co/nVqUHZvd"
662824134,false,finalized,3,2/18/2015 12:36:32,Action,0.6663,,138530681952276480,Nestle,Our CEO P.Bulcke speaks to #CNN about the help we're giving to suppliers during this difficult financial period (Video) http://t.co/q9KhYPn0
662824135,false,finalized,3,2/18/2015 04:37:00,Exclude,1.0,,78123544420159488,Nestle,Estamos orgullosos de haber ganado el Stockholm Industry Water Award 2011 http://prn.to/k5nOEh #water #sustainability #CSV2011
662824136,false,finalized,3,2/18/2015 13:36:49,Information,1.0,,78123118794776576,Nestle,We are proud to have won the 2011 Stockholm Industry Water Award http://bit.ly/kzEe9l #water #sustainability #CSV2011
662824137,false,finalized,3,2/18/2015 13:41:27,Information,1.0,,31032884684922880,Nestle,Nestlé leads call to accelerate sustainable agricultural growth http://bit.ly/fOPfUH #Davos #sustainability
662824138,false,finalized,3,2/18/2015 13:37:27,Information,0.646,,10326624891,Nestle,@bharmoez http://www.nestle.com/MediaCenter/NewsandFeatures/AllNewsFeatures/ManufacturingFaciltyMiddleEast.htm
662824139,false,finalized,3,2/18/2015 14:02:27,Exclude,1.0,,266958423462125568,Nestle,@meneame_net Aclaración: Retiro voluntario en EEUU de cantidad limitada de #nesquik vendida sólo en EEUU http://t.co/qzKwNF18
662824140,false,finalized,3,2/18/2015 14:03:03,Action,0.6631,,235193410070396928,Nestle,@lyraliza Update: Tests in Australia have confirmed #Nestle NAN H.A. 1 Gold infant formula is safe. More here http://t.co/OsLjuDg1
662824141,false,finalized,3,2/18/2015 09:29:08,Information,0.6668,,235193129341440000,Nestle,@mamababylove Update: http://t.co/OsLjuDg1 we want to reassure parents that tests on #Nestle NAN H.A. Gold baby formula show it is safe.
662824142,false,finalized,3,2/18/2015 04:19:38,Action,0.666,,233666016050311168,Nestle,@qutequte Our #Nestle NAN H.A. 1 Gold infant formula is safe.  http://t.co/OsLjuDg1 for more details.
662824143,false,finalized,3,2/18/2015 04:41:45,Action,1.0,,78333003146870784,Nestle,In 30 minutes follow live the 2nd part of our annual Nestlé Investor Seminar 2011 #Nestle #NestleIR http://bit.ly/l4GbIt
662824144,false,finalized,3,2/18/2015 11:55:19,Exclude,1.0,,266959336851517440,Nestle,@notiWTF Aclaración: Retiro voluntario en EEUU de cantidad limitada de #nesquik vendida sólo en EEUU http://t.co/qzKwNF18
662824145,false,finalized,3,2/18/2015 13:42:39,Information,0.6497,,235260670390722560,Nestle,@KidspotSocial Update: Test results have reconfirmed #Nestle NAN H.A. Gold baby formula is safe. More http://t.co/OsLjuDg1
662824146,false,finalized,3,2/18/2015 12:24:43,Information,1.0,,35648684393897984,Nestle,Nestlé Professional wins a duo of innovation awards http://bit.ly/hhCGl2
662824147,false,finalized,3,2/18/2015 04:34:01,Information,1.0,,10624997094,Nestle,scientists collaborate with leading experts in physical performance and sports nutrition: http://tinyurl.com/yhwcamd
662824148,false,finalized,3,2/18/2015 06:53:25,Information,1.0,,7479024279,Nestle,Investor call on Kraft pizza acquisition soon (1600 CET / 1000 ET): http://tinyurl.com/yk6jpro
662824149,false,finalized,3,2/18/2015 11:42:39,Information,1.0,,7395546467,Nestle,Nestlé to buy Kraft Foods' frozen pizza business in US & Canada - will not bid for Cadbury - www.nestle.com
662824150,false,finalized,3,2/18/2015 08:41:40,Dialogue,1.0,,6964343032,Nestle,@foodmuse ... my colleagues state you have been refunded by ShopperApp. We are sorry that you were inconvenienced. Any more questions?
662824151,false,finalized,3,2/18/2015 10:17:11,Dialogue,1.0,,6577846504,Nestle,"@FoodMuse looking into it, but it's the weekend on the west coast soon .. hope for an answer next week"
662824152,false,finalized,3,2/18/2015 11:58:09,Dialogue,0.6663,,6566927647,Nestle,"@FoodMuse surely you should blame the developer, no? Anyhoo - which app? Maybe we could look into it."
662824153,false,finalized,3,2/18/2015 13:56:46,Dialogue,0.6577,,6532906512,Nestle,@FoodMuse .. what has this got to do with Nestlé?
662824154,false,finalized,3,2/18/2015 13:48:16,Information,1.0,,5793141185,Nestle,Nestlé outlines its expansion in the global halal food market at the World Halal Forum in the Netherlands: http://tinyurl.com/nestle-halal
662824155,false,finalized,3,2/18/2015 05:16:52,Information,1.0,,5651471109,Nestle,"Nestlé Chairman Peter Brabeck talks about food insecurity at the FAO event in Milan, Italy: http://tinyurl.com/nestle-milan"
662824156,false,finalized,3,2/18/2015 14:06:43,Information,1.0,,5173770451,Nestle,Nestlé International Nutrition Symposium videos on-line: Nutrition and Health Economics http://tinyurl.com/yl7fe28
662824157,false,finalized,3,2/18/2015 10:34:03,Action,0.6763,,4705923519,Nestle,Nutrient rich foods in improving public health webcast @ http://bit.ly/3dMGxs
662824158,false,finalized,3,2/18/2015 12:39:19,Information,1.0,,3283827627,Nestle,Nestlé Young Conductors' Award http://www.nestle.com/InvestorRelations/Events/AllEvents/SalzburgFestivalYoungConductorsAward.htm
662824159,false,finalized,3,2/18/2015 13:54:46,Action,0.6963,,3260597839,Nestle,H1 investor call webcast in 10 minutes at http://bit.ly/2Tf8dk
662824160,false,finalized,3,2/18/2015 12:00:07,Action,1.0,,3248292133,Nestle,"follow the H1 results investor call webcast, 0800 CET August 12 on http://bit.ly/42b33A"
662824161,false,finalized,3,2/18/2015 14:01:22,Information,1.0,,2511407160,Nestle,http://bit.ly/14tg81 Huffpost - Nestlé gets it right
662824162,false,finalized,3,2/18/2015 13:36:49,Exclude,1.0,,266960458504892416,Nestle,@aberron Aclaración: Retiro voluntario en EEUU de cantidad limitada de #nesquik vendida sólo en EEUU http://t.co/qzKwNF18
662824163,false,finalized,3,2/18/2015 08:35:28,Action,1.0,,265386027873619968,Nestle,The fourth session ‘Rural Development: a tall order?’ has started at our #NestleCSV Global Forum. Follow live webcast: http://t.co/z2CZKA8a
662824164,false,finalized,3,2/18/2015 14:04:08,Dialogue,0.354,,235268313826078720,Nestle,"@misha_oz Michelle, we want to confirm that tests have shown #Nestle NAN H.A. Gold baby formula is safe. More http://t.co/OsLjuDg1"
662824165,false,finalized,3,2/18/2015 11:28:34,Action,1.0,,139537551722684416,Nestle,We’re proudly sponsoring #TEDxRC2 in Geneva in just a few days! Find out who will be sharing their great ideas on 27 Nov! #csv2011
662824166,false,finalized,3,2/18/2015 08:51:36,Information,1.0,,378136245857046528,Nestle,We're very pleased to be the no.1 food company in the Dow Jones Sustainability Index this year: http://t.co/gBEXYQm9q2   #DJSI #Nestle
662824167,false,finalized,3,2/18/2015 13:15:51,Exclude,1.0,,266961552945586176,Nestle,@la_oveja_negra Aclaración: Retiro voluntario en EEUU de cantidad limitada de #nesquik vendida sólo en EEUU http://t.co/qzKwNF18
662824168,false,finalized,3,2/18/2015 08:54:29,Action,0.6775,,182450502334820352,Nestle,Water is one of the focus areas of Creating Shared Value. Watch some of our projects from around the world: http://t.co/24JYzDKa
662824169,false,finalized,3,2/18/2015 05:25:14,Information,1.0,,78352069727232000,Nestle,"President and CEO of Nestlé Health Science, Luis Cantarell, now talking about pioneering science-based nutritional solutions #NestleIR"
662824170,false,finalized,3,2/18/2015 08:54:29,Information,1.0,,378554702662627328,Nestle,#FOOD FACT: #Antioxidants are natural ingredients that can protect our body’s cells from harmful influences. http://t.co/39zM704JFT
662824171,false,finalized,3,2/18/2015 08:55:40,Information,0.6643,,235487005482569728,Nestle,@ILCA1985 Tests conducted in Australia confirm the safety of #Nestle NAN H.A. 1 Gold infant formula. More: http://t.co/OsLjuDg1
662824172,false,finalized,3,2/18/2015 12:22:49,Action,1.0,,234271416822943744,Nestle,@political_hawk Our #Nestle NAN H.A. 1 Gold infant formula is safe. http://t.co/OsLjuDg1  for more details.
662824173,false,finalized,3,2/18/2015 07:05:26,Action,0.6614,,234271261138751488,Nestle,"@Mr_Punk_Rocker Hi, we want you to know our #Nestle NAN H.A. 1 Gold infant formula is safe. Please read more here: http://t.co/OsLjuDg1"
662824174,false,finalized,3,2/18/2015 09:07:49,Dialogue,1.0,,234266570807988224,Nestle,"@ByNaturehms Darlene, sorry to hear you still have doubts about our #Nestle NAN H.A. 1 Gold infant formula. Tests have shown it is safe."
662824175,false,finalized,3,2/18/2015 04:33:37,Information,0.6679,,234254810466099200,Nestle,@chandwade @foodmagaus Our latest update: http://t.co/OsLjuDg1  #Nestle NAN H.A. 1 Gold Infant Formula is safe.
662824176,false,finalized,3,2/18/2015 12:45:05,Action,1.0,,234254621818900480,Nestle,"@aussiemumsdiary Hi, NAN #Nestle H.A. 1 Gold baby formula tests confirm its safety. Please check here for more info: http://t.co/OsLjuDg1"
662824177,false,finalized,3,2/18/2015 04:31:34,Action,0.3418,,234199470244499456,Nestle,@willywithaY @TV5manila Safety of #Nestle NAN H.A. 1 Gold Infant Formula confirmed in tests. More info: http://t.co/OsLjuDg1
662824178,false,finalized,3,2/18/2015 13:31:46,Action,0.6672,,234198806583971840,Nestle,@best_of_iran Tests have reconfirmed #Nestle NAN H.A. 1 Gold Infant Formula is safe. Check this page for more info: http://t.co/OsLjuDg1
662824179,false,finalized,3,2/18/2015 04:30:45,Action,0.6643,,234150637254868992,Nestle,@ninja_trades Tests have confirmed our #Nestle NAN H.A. 1 Infant Formula is safe. Read more here: http://t.co/OsLjuDg1
662824180,false,finalized,3,2/18/2015 11:28:34,Action,1.0,,234118090403766272,Nestle,@DoulaKim Our #Nestle NAN H.A. 1 Gold infant formula is safe. You can read more here: http://t.co/OsLjuDg1
662824181,false,finalized,3,2/18/2015 13:42:20,Action,0.6676,,234117878771744768,Nestle,"@DavidBentley_FA David, our #Nestle NAN H.A. 1 Gold Infant Formula is safe. You can get more information here: http://t.co/OsLjuDg1"
662824182,false,finalized,3,2/18/2015 08:50:15,Action,0.3418,,234114524557479936,Nestle,@BargainMumsAU Tests confirm NAN H.A. 1 Gold baby formula is safe. For latest info: http://t.co/OsLjuDg1
662824183,false,finalized,3,2/18/2015 11:11:33,Action,1.0,,234080895580135424,Nestle,@MrBege1 Tests reconfirm that #Nestle Nan H.A. 1 Gold infant formula is safe. Update is here: http://t.co/OsLjuDg1
662824184,false,finalized,3,2/18/2015 08:54:49,Action,0.3418,,234080400861954048,Nestle,@ms_thiem You can read our latest update about #Nestle NAN H.A. 1 Gold Infant formula here: http://t.co/OsLjuDg1  The product is safe.
662824185,false,finalized,3,2/18/2015 06:47:41,Dialogue,0.3386,,234080176877760512,Nestle,@joycemakitalo @TV5manila Please be reassured our infant formula #Nestle NAN H.A. 1 Gold is safe. More info here: http://t.co/OsLjuDg1
662824186,false,finalized,3,2/18/2015 06:59:36,Information,0.6614,,234079902872268800,Nestle,"@ByNaturehms Darlene, tests reconfirm that our #Nestle NAN H.A. 1 Gold is safe. http://t.co/OsLjuDg1"
662824187,false,finalized,3,2/18/2015 06:56:15,Dialogue,0.3386,,234079422255337472,Nestle,"@www_motherpedia Hi, we want to assure you that Nestle NAN H.A. 1 Gold baby formula is safe. Latest information here http://t.co/OsLjuDg1"
662824188,false,finalized,3,2/18/2015 12:08:13,Action,0.6663,,234078920897601536,Nestle,@Bali_Silver @sharethis Nestle NAN H.A. 1 Gold baby formula is safe. http://t.co/OsLjuDg1 for latest information
662824189,false,finalized,3,2/18/2015 13:39:06,Action,0.6422,,234078634925752320,Nestle,@BobbyElectric You can find our latest information here: http://t.co/OsLjuDg1  #Nestle NAN H.A. 1 Gold Infant Formula is safe
662824190,false,finalized,3,2/18/2015 05:18:00,Dialogue,0.3386,,234078319447003136,Nestle,@BobbyElectric #Nestle NAN H.A. 1 Gold Infant Formula is safe. Our latest update is here: http://t.co/OsLjuDg1
662824191,false,finalized,3,2/18/2015 13:48:16,Action,0.6633,,234078050105565184,Nestle,@AnaMLarr We want to reassure you #Nestle NAN H.A.1 Gold Infant Formula is safe. Find out more here: http://t.co/OsLjuDg1
662824192,false,finalized,3,2/18/2015 09:10:12,Dialogue,0.6743,,233912463698038784,Nestle,"@MINXDELUXE Hi, We want to reassure you our #Nestle NAN H.A.1 Gold is safe. More details: http://t.co/l4vaqS4y"
662824193,false,finalized,3,2/18/2015 12:43:35,Action,0.6634,,233900484275101696,Nestle,@RENEENATURALLY We want to reassure you our #Nestle NAN H.A.1 Gold is safe. More details: http://t.co/l4vaqS4y
662824194,false,finalized,3,2/18/2015 11:42:39,Action,1.0,,233899558084694016,Nestle,@jewelsparkle3 We want to reassure you our #Nestle NAN H.A.1 Gold is safe. More details: http://t.co/l4vaqS4y
662824195,false,finalized,3,2/18/2015 12:13:10,Action,1.0,,233889030482321408,Nestle,"@scratch2k Hi, our #Nestle NAN H.A. 1 Gold infant formula is safe. Please read http://t.co/OsLjuDg1 for more details."
662824196,false,finalized,3,2/18/2015 12:20:32,Action,1.0,,233888660196573184,Nestle,@inewschina Our #Nestle NAN H.A. 1 Gold infant formula is safe. http://t.co/OsLjuDg1  for more details.
662824197,false,finalized,3,2/18/2015 04:37:30,Action,0.6679,,233888359657910272,Nestle,"@MOMENTSWITHUS Hi, we want you to know our #Nestle NAN H.A. 1 Gold infant formula is safe. Read more here: http://t.co/OsLjuDg1"
662824198,false,finalized,3,2/18/2015 13:57:49,Information,0.3338,,233888108117110784,Nestle,"@RI_EL_RA Hi, we want you to know our #Nestle NAN H.A. 1 Gold infant formula is safe. Read more here: http://t.co/OsLjuDg1"
662824199,false,finalized,3,2/18/2015 12:23:38,Action,1.0,,233887687738802176,Nestle,@aliden123 We want you to know our #Nestle NAN H.A. 1 Gold infant formula is safe. Read more here: http://t.co/OsLjuDg1
662824200,false,finalized,3,2/18/2015 13:53:31,Dialogue,0.6662,,233887405248225280,Nestle,@peterrflynn Our #Nestle NAN H.A. 1 Gold infant formula is safe. http://t.co/OsLjuDg1
662824201,false,finalized,3,2/18/2015 12:58:46,Action,0.6602,,233887048229081088,Nestle,"@jems890 Hi, our #Nestle NAN H.A. 1 Gold infant formula is safe. Please read http://t.co/OsLjuDg1 for more details."
662824202,false,finalized,3,2/18/2015 05:16:52,Dialogue,0.3386,,233882775386718208,Nestle,Hi @lanahallowes Our #Nestle NAN H.A. 1 Gold infant formula is safe. http://t.co/OsLjuDg1 for more details.
662824203,false,finalized,3,2/18/2015 11:24:39,Action,1.0,,233882159981670400,Nestle,@lexybrooks We want to reassure you our #Nestle NAN H.A. 1 Gold infant formula is safe. More details: http://t.co/OsLjuDg1
662824204,false,finalized,3,2/18/2015 10:27:42,Action,1.0,,233881837158674432,Nestle,"@Sandra_sully Hi, we want you to know our #Nestle NAN H.A. 1 Gold infant formula is safe. Please read more here: http://t.co/OsLjuDg1"
662824205,false,finalized,3,2/18/2015 04:34:31,Action,1.0,,233881217735487488,Nestle,Hi @DIAL_AN_ANGEL We want you to know our #Nestle NAN H.A. 1 Gold infant formula is safe. Read more here: http://t.co/OsLjuDg1
662824206,false,finalized,3,2/18/2015 04:29:10,Action,0.3418,,233880653870026752,Nestle,@MEGANFLORO we want to reassure you our #Nestle NAN H.A. 1 Gold infant formula is safe. More details: http://t.co/OsLjuDg1
662824207,false,finalized,3,2/18/2015 06:51:39,Dialogue,0.3386,,233880155716734976,Nestle,"@LISAJANEPARKER Hi LisaJane, we want to reassure you our #Nestle NAN H.A. 1 Gold infant formula is safe. More details: http://t.co/OsLjuDg1"
662824208,false,finalized,3,2/18/2015 04:26:51,Action,0.6582,,233879595332542464,Nestle,Hi @DRDINGLE Our #Nestle NAN H.A. 1 Gold infant formula is safe. Please go on http://t.co/OsLjuDg1  for more details.
662824209,false,finalized,3,2/18/2015 09:05:40,Dialogue,0.6743,,233879060806262784,Nestle,@DRHEARTFELT Our #Nestle NAN H.A. 1 Gold infant formula is safe. http://t.co/OsLjuDg1  for more details.
662824210,false,finalized,3,2/18/2015 12:33:01,Action,1.0,,233878578071216128,Nestle,"@NAYNAYGIRL Hi, we want to reassure you our #Nestle NAN H.A. 1 Gold infant formula is safe. More details here: http://t.co/OsLjuDg1"
662824211,false,finalized,3,2/18/2015 12:43:33,Action,1.0,,233877712836628480,Nestle,"@MOVERIBFAN Hi, we want to reassure you our #Nestle NAN H.A. 1 Gold infant formula is safe. More details: http://t.co/OsLjuDg1"
662824212,false,finalized,3,2/18/2015 09:37:18,Action,1.0,,233876938677178368,Nestle,@KRACKTIVIST We want you to know our #Nestle NAN H.A. 1 Gold infant formula is safe. Read more here: http://t.co/OsLjuDg1
662824213,false,finalized,3,2/18/2015 11:53:47,Action,1.0,,233676000549036032,Nestle,@REDROR we want to reassure you our #Nestle NAN H.A.1 Gold infant formula is safe.More details http://t.co/OsLjuDg1
662824214,false,finalized,3,2/18/2015 12:46:03,Action,1.0,,233674453895225344,Nestle,@babiesshare We want you to know our #Nestle NAN H.A. 1 Gold is safe. More details here: http://t.co/OsLjuDg1
662824215,false,finalized,3,2/18/2015 11:53:23,Action,1.0,,233674212747902976,Nestle,@MAUR_J We want you to know our #Nestle NAN H.A. 1 Gold Infant Formula is safe. More details here: http://t.co/OsLjuDg1
662824216,false,finalized,3,2/18/2015 11:13:05,Action,1.0,,233673431256805376,Nestle,@LANGRENXDH Our #Nestle NAN H.A. 1 Gold Infant Formula is safe. You can get more info here http://t.co/OsLjuDg1
662824217,false,finalized,3,2/18/2015 11:47:00,Action,1.0,,233672946869235712,Nestle,@DEBTIDWELL  Our #Nestle NAN H.A. 1 Gold Infant Formula is safe. Read more on our website: http://t.co/OsLjuDg1
662824218,false,finalized,3,2/18/2015 12:07:51,Exclude,1.0,,137212428940345344,Nestle,@microtrafico El caso #Nestle banana fue puntual en Francia en el mes de Julio y NO AFECTÓ ningún otro país http://t.co/Q1ua26zM PleaseRT
662824219,false,finalized,3,2/18/2015 06:45:46,Dialogue,0.3386,,266979664394866688,Nestle,@alexthelatina We`ve voluntarily recalled limited amounts of Nesquik chocolate powder sold only in the US. For info http://t.co/FvWc7mUr
662824220,false,finalized,3,2/18/2015 04:34:31,Information,1.0,,265390914959192064,Nestle,"R.Thompson, University of Illinois,  We see a significant improvement in the quality of life in rural communities  #Nestlecsv"
662824221,false,finalized,3,2/18/2015 12:39:19,Action,1.0,,235487102970773504,Nestle,@lonewolfghost Please see our update: http://t.co/OsLjuDg1  tests confirm #Nestle NAN H.A. 1 Gold infant formula is safe.
662824222,false,finalized,3,2/18/2015 12:37:21,Information,1.0,,182782830839988224,Nestle,Nestlé UK shows its support for #WorldWaterDay today by sharing its efforts on water reduction: http://t.co/R5yPLM2x
